epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
40,81.1757,0.87051,0.73057,1.09302,0.71058,0.56971,0.63734,0.40663,1.13073,1.18485,1.06897,0.000850506,0.000850506,0.000850506
41,83.1653,0.81462,0.6678,1.01307,0.67797,0.58286,0.63473,0.42068,1.09269,1.11196,1.05017,0.000849006,0.000849006,0.000849006
42,85.1559,0.84507,0.676,1.01546,0.64538,0.54498,0.5912,0.39767,1.05276,1.13097,1.02865,0.000847506,0.000847506,0.000847506
43,87.2001,0.77816,0.6432,1.03516,0.697,0.52525,0.60818,0.39264,1.08328,1.20359,1.04035,0.000846006,0.000846006,0.000846006
44,89.2157,0.80989,0.67342,0.9918,0.50571,0.61602,0.5678,0.41177,1.07756,1.2042,1.05891,0.000844506,0.000844506,0.000844506
45,91.1597,0.75823,0.60441,0.98392,0.55124,0.60936,0.61281,0.40239,1.05641,1.20929,1.03003,0.000843007,0.000843007,0.000843007
46,93.1578,0.80163,0.64398,1.00033,0.65741,0.55197,0.6638,0.40224,1.10688,1.27548,1.04243,0.000841507,0.000841507,0.000841507
47,95.1276,0.78279,0.62461,1.02956,0.67427,0.57341,0.66542,0.40199,1.14669,1.27494,1.06258,0.000840007,0.000840007,0.000840007
48,97.0644,0.7928,0.61193,0.98312,0.6329,0.58582,0.65737,0.4049,1.11366,1.25136,1.03275,0.000838507,0.000838507,0.000838507
49,99.0726,0.75806,0.60983,1.0196,0.6502,0.54359,0.59019,0.36527,1.08547,1.3215,1.02032,0.000837007,0.000837007,0.000837007
50,101.14,0.76932,0.67853,1.01897,0.69062,0.5343,0.57778,0.37124,1.07473,1.34009,1.00899,0.000835507,0.000835507,0.000835507
51,103.112,0.76742,0.63864,1.03669,0.68719,0.51814,0.63499,0.3841,1.10831,1.37883,1.04506,0.000834007,0.000834007,0.000834007
52,105.137,0.76296,0.62336,0.9821,0.63942,0.53629,0.61997,0.37792,1.10114,1.29561,1.03272,0.000832508,0.000832508,0.000832508
53,107.306,0.73534,0.68326,0.98755,0.60261,0.55268,0.57482,0.39616,1.12608,1.22155,1.02508,0.000831008,0.000831008,0.000831008
54,109.252,0.74127,0.6034,1.00031,0.73016,0.50343,0.57322,0.39433,1.13421,1.15985,1.05347,0.000829508,0.000829508,0.000829508
55,111.27,0.75258,0.6396,1.02243,0.60048,0.56219,0.59912,0.41572,1.11157,1.11282,1.04203,0.000828008,0.000828008,0.000828008
56,113.233,0.72626,0.62249,1.00863,0.68518,0.64655,0.62412,0.43543,1.09677,1.07162,1.0326,0.000826508,0.000826508,0.000826508
57,115.236,0.78562,0.59646,0.98576,0.733,0.64576,0.67525,0.44793,1.10579,1.08187,1.0162,0.000825008,0.000825008,0.000825008
58,117.223,0.75044,0.61157,1.02782,0.77189,0.5999,0.65798,0.43571,1.12759,1.14045,1.02679,0.000823509,0.000823509,0.000823509
59,119.21,0.74252,0.60616,0.98482,0.79933,0.62396,0.70695,0.45343,1.15659,1.17973,1.04893,0.000822009,0.000822009,0.000822009
60,121.195,0.74752,0.60913,1.00861,0.65135,0.72977,0.7114,0.47144,1.17321,1.05569,1.05117,0.000820509,0.000820509,0.000820509
61,123.136,0.71307,1.08372,0.93367,0.71186,0.63871,0.64672,0.43702,1.11054,1.05874,1.03903,0.000819009,0.000819009,0.000819009
62,125.073,0.74548,0.58985,1.01588,0.71293,0.66057,0.65481,0.44941,1.09459,1.04593,1.03276,0.000817509,0.000817509,0.000817509
63,127.119,0.75671,0.57391,0.99172,0.70978,0.61884,0.62197,0.41452,1.16115,0.95828,1.07736,0.000816009,0.000816009,0.000816009
64,129.098,0.73527,0.56805,0.99057,0.77016,0.5867,0.65645,0.45126,1.11263,0.9272,1.04962,0.000814509,0.000814509,0.000814509
65,131.127,0.72632,0.57254,1.00143,0.72521,0.60968,0.66231,0.44718,1.07548,0.96501,1.0353,0.00081301,0.00081301,0.00081301
66,133.113,0.69968,0.57575,0.98553,0.72508,0.62032,0.62845,0.42041,1.1196,1.02377,1.10194,0.00081151,0.00081151,0.00081151
67,135.119,0.722,0.55,0.98643,0.75873,0.53527,0.62861,0.42603,1.13991,1.06797,1.14038,0.00081001,0.00081001,0.00081001
68,137.1,0.69637,0.54178,0.97748,0.75701,0.4996,0.58359,0.41107,1.11408,1.05062,1.04076,0.00080851,0.00080851,0.00080851
69,139.079,0.68777,0.53587,0.97219,0.58246,0.63129,0.62893,0.42897,1.10694,0.94728,1.08405,0.00080701,0.00080701,0.00080701
70,141.073,0.6535,0.53458,0.95599,0.76058,0.56611,0.64304,0.45244,1.06524,0.94835,1.06104,0.00080551,0.00080551,0.00080551
71,143.052,0.70315,0.56097,0.99575,0.69148,0.68458,0.67624,0.47657,0.99643,0.96399,0.99825,0.00080401,0.00080401,0.00080401
72,145.002,0.66866,0.52558,0.96921,0.71232,0.70447,0.7096,0.46628,1.03838,0.94543,1.00337,0.000802511,0.000802511,0.000802511
73,147.106,0.67042,0.54434,0.97964,0.79691,0.62613,0.69564,0.45168,1.09316,0.9758,1.03051,0.000801011,0.000801011,0.000801011
74,149.068,0.7114,0.54126,0.98725,0.69789,0.67815,0.69656,0.44475,1.1032,1.03517,1.04247,0.000799511,0.000799511,0.000799511
75,151.052,0.68789,0.53331,0.93882,0.77792,0.61404,0.68749,0.43709,1.10291,1.08935,1.04298,0.000798011,0.000798011,0.000798011
76,153.032,0.73445,0.57278,0.96933,0.75779,0.66679,0.70136,0.45968,1.09067,1.10803,1.04014,0.000796511,0.000796511,0.000796511
77,154.964,0.6723,0.52153,0.96939,0.73322,0.69515,0.69604,0.45783,1.07419,1.07343,1.04014,0.000795011,0.000795011,0.000795011
78,156.934,0.70961,0.5622,0.97297,0.73232,0.68947,0.68521,0.45701,1.07959,1.06828,1.05983,0.000793512,0.000793512,0.000793512
79,158.92,0.71613,0.53997,0.97959,0.62069,0.68041,0.6653,0.4202,1.13346,1.08974,1.08774,0.000792012,0.000792012,0.000792012
80,160.884,0.69915,0.55288,0.9741,0.56101,0.70238,0.64617,0.41444,1.13395,1.20243,1.11503,0.000790512,0.000790512,0.000790512
81,162.939,0.71788,0.53091,0.95948,0.56368,0.6532,0.65786,0.43866,1.11281,1.09997,1.09954,0.000789012,0.000789012,0.000789012
82,164.901,0.7207,0.58064,0.97322,0.79462,0.53127,0.6764,0.44604,1.14276,1.12574,1.08007,0.000787512,0.000787512,0.000787512
83,166.997,0.71415,0.58013,1.01207,0.68851,0.61032,0.65392,0.44237,1.08301,1.18619,1.04759,0.000786012,0.000786012,0.000786012
84,169.012,0.69778,0.56286,0.97954,0.57496,0.6573,0.58575,0.40672,1.09678,1.26327,1.06813,0.000784512,0.000784512,0.000784512
85,171.014,0.67693,0.52214,0.96531,0.62448,0.57424,0.55756,0.38985,1.10736,1.26412,1.06354,0.000783013,0.000783013,0.000783013
86,172.972,0.68165,0.52921,0.97465,0.58259,0.6659,0.60756,0.40712,1.08425,1.22669,1.01832,0.000781513,0.000781513,0.000781513
87,174.967,0.72015,0.57511,1.03564,0.58256,0.66611,0.63654,0.4316,1.03794,1.0613,1.0218,0.000780013,0.000780013,0.000780013
88,176.907,0.68963,0.53211,0.98677,0.62353,0.64527,0.65428,0.44276,1.03465,1.00621,1.02066,0.000778513,0.000778513,0.000778513
89,178.971,0.69023,0.57479,0.97963,0.65768,0.62845,0.67119,0.43218,1.07873,1.00933,1.02705,0.000777013,0.000777013,0.000777013
90,181.027,0.68189,0.55178,1.00424,0.73452,0.60185,0.62697,0.43931,1.0659,1.12653,1.02622,0.000775513,0.000775513,0.000775513
91,183.045,0.6556,0.54149,0.9329,0.76447,0.54947,0.6183,0.44287,1.03883,1.06178,1.03565,0.000774013,0.000774013,0.000774013
92,185.049,0.6784,0.52887,0.96147,0.69701,0.54708,0.5865,0.41314,1.07032,1.18687,1.03672,0.000772514,0.000772514,0.000772514
93,187.088,0.62781,0.53147,0.98182,0.6563,0.5235,0.54898,0.37194,1.10627,1.23454,1.06218,0.000771014,0.000771014,0.000771014
94,189.229,0.67391,0.53579,0.93948,0.67863,0.51612,0.55282,0.36112,1.11799,1.20102,1.09767,0.000769514,0.000769514,0.000769514
95,191.214,0.67665,0.52781,0.95987,0.796,0.52431,0.62331,0.42428,1.13129,1.09721,1.07738,0.000768014,0.000768014,0.000768014
96,193.201,0.70221,0.56666,0.973,0.75437,0.5989,0.65706,0.43113,1.14982,1.08241,1.07737,0.000766514,0.000766514,0.000766514
97,195.169,0.68635,0.53596,0.96576,0.76844,0.57762,0.6481,0.44047,1.10176,0.99449,1.05759,0.000765014,0.000765014,0.000765014
98,197.142,0.69928,0.5397,0.97972,0.839,0.51726,0.64809,0.46124,1.11172,1.00744,1.06812,0.000763515,0.000763515,0.000763515
99,199.105,0.65386,0.52919,0.96917,0.76114,0.52217,0.63106,0.45033,1.12112,0.99938,1.10433,0.000762015,0.000762015,0.000762015
100,201.117,0.63691,0.52414,0.97646,0.71061,0.4918,0.63239,0.44578,1.07721,1.02008,1.07199,0.000760515,0.000760515,0.000760515
101,203.131,0.65953,0.52207,0.94543,0.79326,0.45997,0.57701,0.40507,1.06832,1.0855,1.04533,0.000759015,0.000759015,0.000759015
102,205.112,0.68821,0.55883,0.99686,0.61242,0.49343,0.53974,0.38579,1.11218,1.17071,1.08639,0.000757515,0.000757515,0.000757515
