epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,196.108,0.60252,0.41378,0.84567,0.71305,0.44986,0.51177,0.4006,1.11833,1.4274,1.20875,0.00069475,0.00069475,0.00069475
187,197.184,0.58321,0.41198,0.83871,0.88816,0.44418,0.50718,0.40813,1.15413,1.53782,1.22963,0.0006931,0.0006931,0.0006931
188,198.231,0.6173,0.41617,0.84429,0.66669,0.44995,0.51632,0.40906,1.16868,1.59024,1.23391,0.00069145,0.00069145,0.00069145
189,199.274,0.62644,0.44079,0.85537,0.90466,0.46555,0.5397,0.40972,1.13588,1.51405,1.19935,0.0006898,0.0006898,0.0006898
190,200.321,0.62363,0.42481,0.85917,0.85898,0.46115,0.52416,0.40882,1.11723,1.46769,1.1819,0.00068815,0.00068815,0.00068815
191,201.416,0.57514,0.41666,0.85004,0.92033,0.43118,0.51592,0.40455,1.08678,1.37919,1.14794,0.0006865,0.0006865,0.0006865
192,202.5,0.66033,0.48208,0.8513,0.89024,0.46008,0.51945,0.40791,1.09553,1.35203,1.15212,0.00068485,0.00068485,0.00068485
193,203.608,0.59403,0.44156,0.85556,0.87382,0.46978,0.51946,0.40043,1.11313,1.27688,1.16886,0.0006832,0.0006832,0.0006832
194,204.688,0.65322,0.43966,0.8458,0.65175,0.49373,0.5337,0.40287,1.11584,1.25146,1.17054,0.00068155,0.00068155,0.00068155
195,205.781,0.66343,0.44541,0.84395,0.6397,0.51207,0.53282,0.40945,1.10438,1.28538,1.17141,0.0006799,0.0006799,0.0006799
196,206.857,0.62555,0.41274,0.84827,0.65575,0.51683,0.53008,0.41193,1.10226,1.31176,1.17566,0.00067825,0.00067825,0.00067825
197,207.971,0.6361,0.43121,0.84873,0.69597,0.47942,0.53612,0.41536,1.08111,1.29667,1.16704,0.0006766,0.0006766,0.0006766
198,209.04,0.6135,0.43315,0.86571,0.68954,0.47737,0.5355,0.41629,1.08324,1.31941,1.17086,0.00067495,0.00067495,0.00067495
199,210.186,0.62718,0.43452,0.84776,0.65987,0.4772,0.53957,0.42056,1.07214,1.40042,1.16686,0.0006733,0.0006733,0.0006733
200,211.209,0.54134,0.7861,0.77371,0.69796,0.44698,0.53039,0.4114,1.08171,1.44104,1.17087,0.00067165,0.00067165,0.00067165
201,212.261,0.54643,0.60305,0.76371,0.72786,0.43705,0.51882,0.39627,1.11689,1.48911,1.18439,0.00067,0.00067,0.00067
202,213.3,0.59888,0.42239,0.84456,0.73672,0.42812,0.5269,0.39683,1.13166,1.48162,1.19617,0.00066835,0.00066835,0.00066835
203,214.383,0.63838,0.47034,0.86167,0.7316,0.44304,0.53177,0.39418,1.14863,1.46121,1.211,0.0006667,0.0006667,0.0006667
204,215.468,0.63904,0.43811,0.83744,0.7263,0.4554,0.5325,0.40078,1.14891,1.47057,1.21352,0.00066505,0.00066505,0.00066505
205,216.559,0.61878,0.43248,0.84376,0.70314,0.47213,0.55819,0.41669,1.12951,1.38407,1.21021,0.0006634,0.0006634,0.0006634
206,217.615,0.55788,0.42658,0.85298,0.69604,0.47325,0.56412,0.41693,1.12817,1.32814,1.21178,0.00066175,0.00066175,0.00066175
207,218.696,0.53912,0.47529,0.78417,0.67868,0.47499,0.55019,0.41497,1.11792,1.29009,1.20939,0.0006601,0.0006601,0.0006601
208,219.74,0.61639,0.43599,0.84068,0.70672,0.44654,0.5381,0.40875,1.10114,1.26907,1.1998,0.00065845,0.00065845,0.00065845
209,220.828,0.61705,0.43763,0.85086,0.68706,0.477,0.54399,0.42383,1.08076,1.25644,1.16855,0.0006568,0.0006568,0.0006568
210,221.888,0.63847,0.43907,0.84024,0.71077,0.43721,0.53992,0.41378,1.08488,1.27183,1.16442,0.00065515,0.00065515,0.00065515
211,223.003,0.61167,0.42436,0.84236,0.70081,0.43457,0.53692,0.41686,1.11408,1.32877,1.18282,0.0006535,0.0006535,0.0006535
212,224.084,0.64255,0.43291,0.85212,0.70358,0.43457,0.5455,0.42272,1.12218,1.34087,1.1833,0.00065185,0.00065185,0.00065185
213,225.192,0.62845,0.43876,0.85645,0.68686,0.46642,0.5397,0.42052,1.12136,1.35113,1.17773,0.0006502,0.0006502,0.0006502
214,226.263,0.65416,0.46279,0.86128,0.64736,0.48649,0.55475,0.42637,1.1027,1.33954,1.16211,0.00064855,0.00064855,0.00064855
215,227.428,0.59115,0.41429,0.8427,0.6957,0.46437,0.55549,0.42256,1.07395,1.2624,1.14248,0.0006469,0.0006469,0.0006469
216,228.49,0.62804,0.43224,0.86296,0.6814,0.47917,0.55061,0.41895,1.0546,1.23007,1.13468,0.00064525,0.00064525,0.00064525
217,229.559,0.66553,0.44255,0.85084,0.57458,0.47912,0.54394,0.42437,1.03924,1.25671,1.12385,0.0006436,0.0006436,0.0006436
218,230.618,0.63299,0.43748,0.86269,0.59826,0.50295,0.55364,0.41971,1.05216,1.28136,1.13351,0.00064195,0.00064195,0.00064195
219,231.694,0.53987,0.39491,0.83833,0.86479,0.44695,0.53645,0.41165,1.07936,1.27363,1.14318,0.0006403,0.0006403,0.0006403
220,232.756,0.63603,0.42956,0.83264,0.66248,0.44677,0.5287,0.41501,1.09838,1.28198,1.14786,0.00063865,0.00063865,0.00063865
221,233.856,0.66263,0.42628,0.84332,0.64713,0.45915,0.52539,0.4082,1.12142,1.30134,1.15991,0.000637,0.000637,0.000637
222,234.902,0.61078,0.42949,0.8438,0.66338,0.43931,0.52539,0.40556,1.12454,1.30991,1.16726,0.00063535,0.00063535,0.00063535
223,235.936,0.60023,0.40198,0.84901,0.93478,0.46215,0.54684,0.41173,1.1216,1.32591,1.1857,0.0006337,0.0006337,0.0006337
224,236.981,0.584,0.40218,0.85129,0.9211,0.49487,0.55917,0.40625,1.12327,1.33364,1.19496,0.00063205,0.00063205,0.00063205
225,238.062,0.63056,0.42503,0.84015,0.90531,0.4957,0.55763,0.41285,1.1289,1.31966,1.21611,0.0006304,0.0006304,0.0006304
226,239.129,0.61046,0.41194,0.8477,0.70529,0.49613,0.56703,0.41292,1.12634,1.31973,1.22043,0.00062875,0.00062875,0.00062875
227,240.212,0.5987,0.40595,0.85353,0.91774,0.45114,0.55048,0.4096,1.15784,1.32425,1.2339,0.0006271,0.0006271,0.0006271
228,241.281,0.61819,0.40685,0.84524,0.91291,0.45976,0.55611,0.41459,1.16169,1.3388,1.2399,0.00062545,0.00062545,0.00062545
229,242.352,0.616,0.40848,0.84671,0.8866,0.45434,0.55886,0.41523,1.1732,1.31494,1.24419,0.0006238,0.0006238,0.0006238
230,243.373,0.50021,0.42929,0.76086,0.65718,0.46827,0.56049,0.42041,1.17822,1.32326,1.24552,0.00062215,0.00062215,0.00062215
231,244.45,0.58911,0.41464,0.8416,0.8902,0.41975,0.5535,0.41105,1.16525,1.31291,1.24188,0.0006205,0.0006205,0.0006205
232,245.493,0.61189,0.41897,0.84613,0.90447,0.43457,0.57439,0.41873,1.15509,1.34313,1.2272,0.00061885,0.00061885,0.00061885
233,246.575,0.56706,0.40275,0.84748,0.69194,0.44633,0.57258,0.41741,1.12696,1.3957,1.20718,0.0006172,0.0006172,0.0006172
234,247.649,0.61226,0.40231,0.84881,0.67354,0.46115,0.55918,0.40682,1.12365,1.39987,1.20693,0.00061555,0.00061555,0.00061555
235,248.755,0.64841,0.42054,0.84673,0.64264,0.45374,0.5395,0.39812,1.13238,1.35749,1.21631,0.0006139,0.0006139,0.0006139
236,249.797,0.57205,0.38395,0.84884,0.65537,0.47291,0.55615,0.40553,1.1566,1.36785,1.22709,0.00061225,0.00061225,0.00061225
