epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,1104.29,0.55102,0.41234,0.87857,0.75898,0.45109,0.50831,0.35049,1.28554,1.94947,1.26458,0.000631528,0.000631528,0.000631528
187,1108.42,0.54789,0.41532,0.90147,0.79377,0.46613,0.52633,0.36249,1.30076,1.93803,1.28005,0.000630028,0.000630028,0.000630028
188,1112.73,0.54503,0.42781,0.88229,0.79642,0.44717,0.51041,0.36883,1.30324,1.79089,1.28138,0.000628528,0.000628528,0.000628528
189,1116.96,0.58837,0.46431,0.92164,0.78034,0.44887,0.496,0.34888,1.35633,1.83119,1.34307,0.000627028,0.000627028,0.000627028
190,1121.11,0.52867,0.39819,0.90038,0.73923,0.42794,0.46254,0.32942,1.38819,1.91687,1.42807,0.000625528,0.000625528,0.000625528
191,1125.25,0.54725,0.41495,0.89854,0.74199,0.39855,0.46115,0.33297,1.41102,1.99721,1.49236,0.000624028,0.000624028,0.000624028
192,1129.25,0.54698,0.41498,0.90468,0.86344,0.35786,0.46669,0.34019,1.41439,2.03783,1.50917,0.000622529,0.000622529,0.000622529
193,1133.2,0.557,0.41539,0.88047,0.82167,0.3784,0.47425,0.35254,1.37491,2.00979,1.47505,0.000621029,0.000621029,0.000621029
194,1137.17,0.53087,0.40904,0.89945,0.80288,0.37603,0.47679,0.34894,1.35693,2.09024,1.43573,0.000619529,0.000619529,0.000619529
195,1141.22,0.54701,0.41453,0.90269,0.70925,0.41154,0.46624,0.34157,1.39876,2.11804,1.47909,0.000618029,0.000618029,0.000618029
196,1145.43,0.54143,0.42087,0.91079,0.74639,0.45298,0.51013,0.3651,1.35664,2.11007,1.43016,0.000616529,0.000616529,0.000616529
197,1149.62,0.55369,0.41205,0.90583,0.76619,0.45277,0.53906,0.38535,1.31976,1.99716,1.39519,0.000615029,0.000615029,0.000615029
198,1153.7,0.5372,0.39635,0.89805,0.79929,0.46764,0.56732,0.40677,1.31686,1.91701,1.37279,0.00061353,0.00061353,0.00061353
199,1157.84,0.54397,0.3994,0.88128,0.82819,0.46634,0.55235,0.39847,1.33463,1.87009,1.37151,0.00061203,0.00061203,0.00061203
200,1162.01,0.51255,0.3855,0.89387,0.74197,0.49277,0.5419,0.38267,1.29871,1.72719,1.33405,0.00061053,0.00061053,0.00061053
201,1166.34,0.53798,0.41212,0.88673,0.71061,0.47477,0.50906,0.36168,1.31204,1.71998,1.37331,0.00060903,0.00060903,0.00060903
202,1170.7,0.53312,0.40408,0.90843,0.71935,0.44703,0.4954,0.34918,1.34645,1.80531,1.41407,0.00060753,0.00060753,0.00060753
203,1175,0.52977,0.40496,0.92071,0.84934,0.37981,0.47991,0.34185,1.44793,1.94891,1.48161,0.00060603,0.00060603,0.00060603
204,1179.51,0.51805,0.38344,0.89069,0.71653,0.45446,0.48278,0.35016,1.53355,1.95326,1.52065,0.00060453,0.00060453,0.00060453
205,1183.68,0.52399,0.40425,0.91542,0.7535,0.41779,0.48119,0.34788,1.48017,1.96518,1.47046,0.000603031,0.000603031,0.000603031
206,1187.38,0.52825,0.39785,0.89274,0.76532,0.39442,0.46493,0.34744,1.48063,2.01658,1.4722,0.000601531,0.000601531,0.000601531
207,1191.48,0.52371,0.3864,0.88139,0.54978,0.44778,0.47289,0.34329,1.47331,2.17867,1.43263,0.000600031,0.000600031,0.000600031
208,1195.57,0.51078,0.38754,0.89405,0.83391,0.38685,0.47269,0.33881,1.44402,2.19144,1.41828,0.000598531,0.000598531,0.000598531
209,1199.72,0.5872,0.42029,0.89696,0.83438,0.37765,0.46307,0.3454,1.42062,2.19952,1.44291,0.000597031,0.000597031,0.000597031
210,1203.62,0.52909,0.38393,0.87405,0.52187,0.46034,0.49016,0.34361,1.37844,2.14487,1.42245,0.000595531,0.000595531,0.000595531
211,1207.45,0.566,0.43011,0.91545,0.49363,0.47241,0.50222,0.35699,1.40492,2.06264,1.44728,0.000594031,0.000594031,0.000594031
212,1211.6,0.50817,0.39501,0.88922,0.71596,0.42065,0.50155,0.35026,1.44345,2.00616,1.44934,0.000592532,0.000592532,0.000592532
213,1215.7,0.52033,0.38301,0.88156,0.7456,0.41688,0.49743,0.33847,1.49126,2.01746,1.48546,0.000591032,0.000591032,0.000591032
214,1219.83,0.52978,0.3904,0.87319,0.74702,0.42591,0.48352,0.33232,1.529,2.07403,1.52303,0.000589532,0.000589532,0.000589532
